rank	char	frequency_weight
6269	忉	1.150168878716215e-07
6270	柙	1.140346209109085e-07
6271	埒	1.14031013564611e-07
6272	谠	1.14026504381739e-07
6273	狨	1.140253019329731e-07
6274	疃	1.140253019329731e-07
6275	鲊	1.140253019329731e-07
6276	蟪	1.14009068874634e-07
6277	宄	1.130313110967929e-07
6278	皞	1.130286055870697e-07
6279	诜	1.130274031383039e-07
6280	芟	1.120258969973371e-07
6281	丏	1.120210872022736e-07
6282	剞	1.110337098343057e-07
6283	鳙	1.110045504517335e-07
6284	裒	1.100304000201901e-07
6285	陔	1.100291975714242e-07
6286	拶	1.100291975714242e-07
6287	劁	1.100285963470413e-07
6288	胙	1.10027093286084e-07
6289	陬	1.100234859397864e-07
6290	铋	1.100072528814472e-07
6291	洳	1.09031298776755e-07
6292	尢	1.090273908182659e-07
6293	篼	1.090237834719683e-07
6294	雩	1.090219797988196e-07
6295	诼	1.090219797988196e-07
6296	鳇	1.090126608208841e-07
6297	裉	1.080321975333199e-07
6298	唣	1.080303938601711e-07
6299	埭	1.080153632505978e-07
6300	坼	1.07031292616736e-07
6301	掊	1.070249797607152e-07
6302	鲆	1.070249797607152e-07
6303	辊	1.070237773119494e-07
6304	疔	1.070201699656518e-07
6305	洧	1.070195687412689e-07
6306	桕	1.060192650490679e-07
6307	烔	1.0601355341743e-07
6308	钕	1.060129521930471e-07
6309	薤	1.060123509686642e-07
6310	镧	1.060075411736007e-07
6311	虓	1.060060381126434e-07
6312	籴	1.050225687031646e-07
6313	芘	1.050162558471438e-07
6314	襞	1.050132497252291e-07
6315	襜	1.050051331960595e-07
6316	悃	1.040303815401332e-07
6317	俵	1.040252711328783e-07
6318	刳	1.040198601134319e-07
6319	硪	1.040174552159001e-07
6320	鳊	1.040159521549428e-07
6321	邾	1.04014148481794e-07
6322	畎	1.030219613187626e-07
6323	黾	1.030207588699968e-07
6324	摽	1.03014446013976e-07
6325	羰	1.030072313213808e-07
6326	筥	1.020309766044971e-07
6327	靸	1.020267680338166e-07
6328	虮	1.020234612997105e-07
6329	柽	1.020204551777958e-07
6330	钪	1.0201925272903e-07
6331	舁	1.010276667903815e-07
6332	觌	1.010237588318925e-07
6333	羑	1.010231576075095e-07
6334	昃	1.010225563831266e-07
6335	疳	1.010138386295741e-07
6336	蛲	1.010120349564253e-07
6337	葑	1.000198477933939e-07
6338	呣	9.90288630791284e-08
6339	瞢	9.902255022310763e-08
6340	杪	9.902255022310763e-08
6341	氾	9.90114275720234e-08
6342	嗍	9.802976183569331e-08
6343	浈	9.802675571377866e-08
6344	蒻	9.800360857503578e-08
6345	楪	9.800060245312114e-08
6346	绹	9.702885691910944e-08
6347	犨	9.702705324596064e-08
6348	祓	9.702314528747159e-08
6349	禊	9.702013916555694e-08
6350	觯	9.602915445129141e-08
6351	簏	9.602795200252554e-08
6352	鞬	9.602614832937675e-08
6353	诎	9.602344281965356e-08
6354	弢	9.601743057582425e-08
6355	髑	9.601743057582425e-08
6356	袪	9.601171894418639e-08
6357	鹋	9.600690914912295e-08
6358	崦	9.502824953470753e-08
6359	楙	9.502644586155873e-08
6360	飑	9.502524341279288e-08
6361	浼	9.502464218840994e-08
6362	翚	9.502313912745262e-08
6363	镡	9.502253790306969e-08
6364	圬	9.502013300553796e-08
6365	焜	9.501832933238916e-08
6366	倓	9.501201647636837e-08
6367	檠	9.402554094497485e-08
6368	捽	9.402373727182605e-08
6369	絜	9.40162219670394e-08
6370	缂	9.401291523293329e-08
6371	窅	9.401291523293329e-08
6372	埽	9.302643970153976e-08
6373	堠	9.302463602839096e-08
6374	猃	9.301772194798724e-08
6375	栳	9.30147158260726e-08
6376	埴	9.20192219289351e-08
6377	蒗	9.201862070455216e-08
6378	蜩	9.201561458263751e-08
6379	棻	9.201561458263751e-08
6380	铒	9.200990295099965e-08
6381	縠	9.200749805346793e-08
6382	棨	9.200569438031914e-08
6383	瘳	9.102763599028665e-08
6384	硗	9.1024629868372e-08
6385	怃	9.102402864398907e-08
6386	伋	9.102192435864881e-08
6387	溆	9.101771578796828e-08
6388	甡	9.101771578796828e-08
6389	瑨	9.002733229808569e-08
6390	蒉	9.00255286249369e-08
6391	哢	9.00255286249369e-08
6392	蠼	9.002312372740518e-08
6393	鲦	9.001380474946974e-08
6394	猇	9.001170046412948e-08
6395	踔	8.902582615711889e-08
6396	觫	8.902522493273595e-08
6397	戥	8.902282003520422e-08
6398	鬏	8.902221881082129e-08
6399	鬯	8.902071574986397e-08
6400	蒡	8.901139677192853e-08
6401	孖	8.900959309877973e-08
6402	饹	8.900899187439679e-08
6403	蒐	8.900358085495041e-08
6404	碡	8.802672491368379e-08
6405	磻	8.802552246491792e-08
6406	榇	8.802492124053499e-08
6407	遹	8.802251634300328e-08
6408	锘	8.801740593574835e-08
6409	弇	8.80143998138337e-08
6410	鼩	8.80011728774092e-08
6411	泖	8.702461754833404e-08
6412	絷	8.702281387518526e-08
6413	羼	8.702161142641939e-08
6414	圹	8.701830469231327e-08
6415	嵴	8.700958693876076e-08
6416	滘	8.700718204122903e-08
6417	柊	8.700597959246316e-08
6418	狃	8.602190895860137e-08
6419	遘	8.602040589764404e-08
6420	舳	8.601679855134645e-08
6421	钍	8.601619732696353e-08
6422	钋	8.601319120504886e-08
6423	毌	8.600747957341101e-08
6424	馃	8.600447345149636e-08
6425	袼	8.502581383708094e-08
6426	嵫	8.502401016393214e-08
6427	侔	8.502280771516628e-08
6428	缧	8.502220649078334e-08
6429	铫	8.50164948591455e-08
6430	篥	8.402370647173118e-08
6431	嗌	8.40219027985824e-08
6432	尨	8.401558994256161e-08
6433	揸	8.401438749379575e-08
6434	扽	8.401318504502989e-08
6435	仡	8.401258382064695e-08
6436	淏	8.302220033076438e-08
6437	廛	8.302099788199851e-08
6438	鲼	8.301708992350945e-08
6439	邽	8.301648869912652e-08
6440	郄	8.301528625036066e-08
6441	汧	8.301408380159481e-08
6442	苊	8.202490276047808e-08
6443	甍	8.202069418979756e-08
6444	袷	8.202069418979756e-08
6445	谂	8.201618500692557e-08
6446	瘗	8.201558378254265e-08
6447	巯	8.20062648046072e-08
6448	哿	8.102459906827713e-08
6449	绱	8.102339661951127e-08
6450	颃	8.101888743663928e-08
6451	枹	8.101828621225635e-08
6452	沩	8.101708376349048e-08
6453	堙	8.101407764157582e-08
6454	獴	8.10116727440441e-08
6455	舾	8.100836600993797e-08
6456	钽	8.100596111240624e-08
6457	铟	8.10029549904916e-08
6458	茌	8.002008680539566e-08
6459	瞀	8.00179825200554e-08
6460	濉	8.00161788469066e-08
6461	蜣	8.001257150060901e-08
6462	筅	8.000806231773702e-08
6463	渟	8.000325252267357e-08
6464	罱	7.902399168387522e-08
6465	埘	7.90233904594923e-08
6466	呙	7.902278923510935e-08
6467	虿	7.90197831131947e-08
6468	巉	7.901828005223738e-08
6469	爝	7.901647637908858e-08
6470	蛱	7.901647637908858e-08
6471	瓿	7.901226780840806e-08
6472	锩	7.802308676729135e-08
6473	倧	7.802308676729135e-08
6474	牾	7.802248554290841e-08
6475	谇	7.802128309414255e-08
6476	晡	7.801797636003642e-08
6477	湓	7.801497023812176e-08
6478	耪	7.702218185070746e-08
6479	浯	7.70191757287928e-08
6480	篪	7.701767266783546e-08
6481	鄠	7.701105919962322e-08
6482	甏	7.701045797524029e-08
6483	菂	7.700174022168778e-08
6484	鹆	7.602187815850652e-08
6485	漶	7.602127693412358e-08
6486	吣	7.601947326097478e-08
6487	悫	7.601676775125159e-08
6488	箅	7.601616652686866e-08
6489	脬	7.502157446630555e-08
6490	绲	7.502037201753969e-08
6491	惝	7.501916956877383e-08
6492	掎	7.50158628346677e-08
6493	髹	7.501526161028477e-08
6494	庹	7.501526161028477e-08
6495	僰	7.50140591615189e-08
6496	蛸	7.500594263234933e-08
6497	佴	7.402247322287047e-08
6498	镆	7.401886587657289e-08
6499	轵	7.401826465218994e-08
6500	罾	7.401676159123261e-08
6501	垍	7.302036585752071e-08
6502	骍	7.301856218437191e-08
6503	湔	7.301796095998899e-08
6504	罟	7.301645789903165e-08
6505	栝	7.301585667464872e-08
6506	哕	7.202126461408564e-08
6507	荛	7.202126461408564e-08
6508	跽	7.201435053368191e-08
6509	刬	7.200563278012941e-08
6510	岵	7.102035969750174e-08
6511	崞	7.101915724873588e-08
6512	屺	7.101735357558708e-08
6513	菹	7.101585051462976e-08
6514	纩	7.101585051462976e-08
6515	跐	7.100863582203458e-08
6516	榖	7.100803459765165e-08
6517	襻	7.002065722968373e-08
6518	薷	7.001885355653493e-08
6519	笪	7.001704988338614e-08
6520	翃	7.001704988338614e-08
6521	埤	7.00155468224288e-08
6522	菪	7.000773090545069e-08
6523	嫽	6.901975231309985e-08
6524	钭	6.901734741556811e-08
6525	垡	6.901283823269613e-08
6526	偲	6.900532292790948e-08
6527	焌	6.802065106966476e-08
6528	觖	6.802004984528183e-08
6529	踬	6.801644249898423e-08
6530	笾	6.801644249898423e-08
6531	籀	6.801253454049517e-08
6532	酾	6.801133209172931e-08
6533	鬘	6.800501923570854e-08
6534	澪	6.800141188941094e-08
6535	逭	6.70203473774638e-08
6536	诖	6.70203473774638e-08
6537	眚	6.701914492869793e-08
6538	檞	6.701613880678327e-08
6539	觋	6.701403452144301e-08
6540	莰	6.602004368526285e-08
6541	垧	6.601944246087992e-08
6542	畛	6.601824001211405e-08
6543	黹	6.601824001211405e-08
6544	砉	6.601763878773112e-08
6545	绁	6.601703756334818e-08
6546	龆	6.601703756334818e-08
6547	嶝	6.600892103417861e-08
6548	匦	6.501973999306189e-08
6549	沄	6.50161326467643e-08
6550	髎	6.501042101512646e-08
6551	罽	6.500621244444594e-08
6552	昽	6.401883507647802e-08
6553	敉	6.401823385209509e-08
6554	龀	6.401763262771215e-08
6555	伾	6.401703140332921e-08
6556	枵	6.401703140332921e-08
6557	癍	6.401522773018042e-08
6558	梿	6.401522773018042e-08
6559	苤	6.401312344484016e-08
6560	坭	6.400891487415963e-08
6561	窬	6.301913260865999e-08
6562	裥	6.301732893551119e-08
6563	晢	6.301672771112826e-08
6564	氆	6.301672771112826e-08
6565	莩	6.30155252623624e-08
6566	骀	6.30128197526392e-08
6567	牤	6.201882891645904e-08
6568	瑧	6.201882891645904e-08
6569	仳	6.201762646769317e-08
6570	崾	6.201702524331024e-08
6571	翙	6.201702524331024e-08
6572	屦	6.201582279454437e-08
6573	玙	6.201582279454437e-08
6574	瀹	6.201311728482118e-08
6575	锇	6.201251606043825e-08
6576	劓	6.201191483605531e-08
6577	扞	6.201011116290653e-08
6578	舴	6.20095099385236e-08
6579	迺	6.200830748975773e-08
6580	縢	6.200319708250281e-08
6581	闶	6.101852522425808e-08
6582	茺	6.101852522425808e-08
6583	嫜	6.101852522425808e-08
6584	瑢	6.101852522425808e-08
6585	猰	6.101732277549223e-08
6586	俜	6.101161114385437e-08
6587	蝥	6.101161114385437e-08
6588	圊	6.100800379755678e-08
6589	敫	6.001641785890834e-08
6590	锸	6.001641785890834e-08
6591	舯	6.001641785890834e-08
6592	枘	6.001521541014247e-08
6593	襕	6.001130745165342e-08
6594	泺	6.000950377850462e-08
6595	欻	6.00070988809729e-08
6596	罨	6.000649765658997e-08
6597	芣	6.000589643220704e-08
6598	蝽	6.000258969810092e-08
6599	铷	6.000138724933505e-08
6600	郐	5.901731661547325e-08
6601	垱	5.901731661547325e-08
6602	埝	5.901611416670738e-08
6603	潽	5.901551294232445e-08
6604	卣	5.901491171794152e-08
6605	钬	5.901040253506953e-08
6606	疍	5.900439029124022e-08
6607	蔹	5.900378906685729e-08
6608	芄	5.801761414765523e-08
6609	鞔	5.801761414765523e-08
6610	唪	5.801581047450643e-08
6611	馇	5.801581047450643e-08
6612	骒	5.801460802574056e-08
6613	浍	5.801460802574056e-08
6614	婼	5.801400680135764e-08
6615	嚭	5.801340557697471e-08
6616	妘	5.800949761848565e-08
6617	谿	5.800769394533686e-08
6618	溻	5.701670923107135e-08
6619	曛	5.701610800668841e-08
6620	鹁	5.701610800668841e-08
6621	渫	5.701430433353962e-08
6622	颥	5.701370310915668e-08
6623	刭	5.701310188477375e-08
6624	坰	5.701250066039082e-08
6625	枧	5.701039637505056e-08
6626	蝲	5.700167862149806e-08
6627	茈	5.60146018657216e-08
6628	忞	5.60146018657216e-08
6629	黉	5.601129513161548e-08
6630	橦	5.601069390723254e-08
6631	堉	5.600708656093496e-08
6632	鲻	5.600648533655202e-08
6633	礌	5.600648533655202e-08
6634	溍	5.600468166340323e-08
6635	莸	5.501550062228651e-08
6636	昪	5.501550062228651e-08
6637	赙	5.501489939790357e-08
6638	悰	5.501369694913771e-08
6639	獯	5.501309572475478e-08
6640	矧	5.501309572475478e-08
6641	峣	5.501189327598892e-08
6642	忮	5.501099143941452e-08
6643	觏	5.50103902150316e-08
6644	翛	5.50103902150316e-08
6645	碲	5.50085865418828e-08
6646	鄜	5.50085865418828e-08
6647	饩	5.401579815446848e-08
6648	硎	5.401519693008555e-08
6649	擐	5.401399448131969e-08
6650	噍	5.401399448131969e-08
6651	鹖	5.400527672776719e-08
6652	砵	5.400287183023546e-08
6653	炱	5.301609568665047e-08
6654	硭	5.301609568665047e-08
6655	绋	5.301609568665047e-08
6656	锳	5.301609568665047e-08
6657	桄	5.301369078911874e-08
6658	滠	5.301188711596994e-08
6659	殪	5.301128589158702e-08
6660	趑	5.201579199444951e-08
6661	笱	5.201458954568365e-08
6662	搌	5.201458954568365e-08
6663	阌	5.201458954568365e-08
6664	撙	5.201398832130072e-08
6665	氇	5.201398832130072e-08
6666	踣	5.201338709691779e-08
6667	窭	5.201338709691779e-08
6668	廆	5.201278587253485e-08
6669	毹	5.201278587253485e-08
6670	珧	5.20088779140458e-08
6671	鸲	5.2007074240897e-08
6672	囷	5.200406811898235e-08
6673	菉	5.10142858534827e-08
6674	瘰	5.101248218033391e-08
6675	砹	5.100857422184484e-08
6676	砜	5.100797299746192e-08
6677	胠	5.10037644267814e-08
6678	筼	5.100135952924967e-08
6679	鞲	5.001518461004761e-08
6680	毪	5.001518461004761e-08
6681	暲	5.001518461004761e-08
6682	傉	5.001518461004761e-08
6683	辌	5.001458338566467e-08
6684	龠	5.001157726375002e-08
6685	氍	5.001097603936709e-08
6686	夬	5.000947297840976e-08
6687	骎	5.000766930526096e-08
6688	嫄	4.901247602031493e-08
6689	鬷	4.901247602031493e-08
6690	忭	4.9011874795932e-08
6691	唼	4.901127357154907e-08
6692	鹇	4.900916928620881e-08
6693	甦	4.900856806182587e-08
6694	蓥	4.900556193991122e-08
6695	糵	4.80145772256457e-08
6696	攉	4.801277355249691e-08
6697	黪	4.801277355249691e-08
6698	硐	4.801096987934812e-08
6699	哳	4.801096987934812e-08
6700	酎	4.800976743058226e-08
6701	廑	4.800826436962492e-08
6702	滗	4.800766314524199e-08
6703	恓	4.800646069647612e-08
6704	麹	4.80040557989444e-08
6705	柃	4.70112674115301e-08
6706	滉	4.70094637383813e-08
6707	姞	4.700435333112639e-08
6708	慝	4.601336861686086e-08
6709	鞒	4.601336861686086e-08
6710	牂	4.601216616809501e-08
6711	湲	4.600976127056328e-08
6712	螣	4.600916004618035e-08
6713	蒴	4.600645453645715e-08
6714	蕹	4.600645453645715e-08
6715	铑	4.600404963892543e-08
6716	朓	4.60034484145425e-08
6717	铌	4.600284719015957e-08
6718	硚	4.600284719015957e-08
6719	蜎	4.501366614904285e-08
6720	榱	4.501306492465992e-08
6721	煺	4.501186247589405e-08
6722	垌	4.501186247589405e-08
6723	鲡	4.501066002712819e-08
6724	陞	4.500675206863913e-08
6725	仫	4.500434717110741e-08
6726	轹	4.40115587836931e-08
6727	芤	4.401095755931017e-08
6728	躐	4.400855266177845e-08
6729	璆	4.400644837643818e-08
6730	钇	4.400404347890646e-08
6731	艴	4.301305876464094e-08
6732	蒇	4.301305876464094e-08
6733	蛘	4.301305876464094e-08
6734	琯	4.300824896957749e-08
6735	衄	4.300674590862016e-08
6736	芼	4.30055434598543e-08
6737	亹	4.300494223547137e-08
6738	镋	4.300373978670551e-08
6739	陴	4.201155262367413e-08
6740	詟	4.201155262367413e-08
6741	瓖	4.20109513992912e-08
6742	谞	4.201035017490827e-08
6743	茳	4.200854650175947e-08
6744	鲚	4.200794527737654e-08
6745	钫	4.200704344080214e-08
6746	洸	4.200403731888748e-08
6747	韂	4.101245138023904e-08
6748	霨	4.101245138023904e-08
6749	壸	4.101185015585611e-08
6750	镘	4.101124893147318e-08
6751	鞴	4.101124893147318e-08
6752	戽	4.101064770709025e-08
6753	砑	4.101064770709025e-08
6754	趼	4.100944525832438e-08
6755	摛	4.100944525832438e-08
6756	钌	4.100884403394145e-08
6757	姤	4.100824280955852e-08
6758	鳢	4.100433485106946e-08
6759	瀼	4.100373362668653e-08
6760	筜	4.100132872915481e-08
6761	僬	4.001214768803809e-08
6762	蟛	4.001154646365516e-08
6763	嚄	4.001034401488929e-08
6764	潵	4.000974279050637e-08
6765	砮	4.000643605640023e-08
6766	缊	4.00058348320173e-08
6767	苧	4.000523360763438e-08
6768	稂	4.000342993448558e-08
6769	瘛	3.901184399583713e-08
6770	槔	3.901184399583713e-08
6771	锓	3.901184399583713e-08
6772	辒	3.901004032268835e-08
6773	硇	3.900823664953955e-08
6774	绗	3.900613236419929e-08
6775	爇	3.900553113981636e-08
6776	鄘	3.900372746666756e-08
6777	蓣	3.90025250179017e-08
6778	堋	3.801154030363619e-08
6779	蓂	3.801154030363619e-08
6780	稆	3.801154030363619e-08
6781	瑱	3.801033785487032e-08
6782	穸	3.801033785487032e-08
6783	裼	3.800973663048739e-08
6784	矻	3.800793295733859e-08
6785	垟	3.800673050857273e-08
6786	罍	3.80052274476154e-08
6787	帨	3.800402499884954e-08
6788	螵	3.800402499884954e-08
6789	杩	3.701123661143523e-08
6790	恧	3.701123661143523e-08
6791	骱	3.701123661143523e-08
6792	纻	3.70106353870523e-08
6793	饔	3.70106353870523e-08
6794	酲	3.701003416266937e-08
6795	勔	3.700943293828644e-08
6796	脞	3.70088317139035e-08
6797	舄	3.700823048952057e-08
6798	芴	3.700823048952057e-08
6799	岽	3.700702804075471e-08
6800	锖	3.700552497979738e-08
6801	鹎	3.700372130664858e-08
6802	胲	3.601093291923428e-08
6803	箢	3.601093291923428e-08
6804	桤	3.601033169485135e-08
6805	瘼	3.601033169485135e-08
6806	毵	3.601033169485135e-08
6807	洨	3.601033169485135e-08
6808	苘	3.601033169485135e-08
6809	俫	3.601033169485135e-08
6810	畤	3.600852802170256e-08
6811	拃	3.600792679731962e-08
6812	鼗	3.600792679731962e-08
6813	蕺	3.600732557293669e-08
6814	胬	3.600672434855376e-08
6815	倞	3.600522128759643e-08
6816	埏	3.600462006321349e-08
6817	鸺	3.600401883883057e-08
6818	峧	3.501062922703333e-08
6819	岣	3.50100280026504e-08
6820	锊	3.500942677826747e-08
6821	胂	3.500942677826747e-08
6822	酤	3.500642065635281e-08
6823	杻	3.500581943196988e-08
6824	嬿	3.500311392224668e-08
6825	糈	3.401032553483238e-08
6826	墚	3.401032553483238e-08
6827	鹨	3.401032553483238e-08
6828	黡	3.400972431044945e-08
6829	疬	3.400912308606651e-08
6830	铽	3.400852186168358e-08
6831	趯	3.400551573976892e-08
6832	楗	3.400401267881159e-08
6833	鲐	3.40022090056628e-08
6834	肷	3.301002184263143e-08
6835	嶲	3.301002184263143e-08
6836	苈	3.300881939386556e-08
6837	骕	3.300881939386556e-08
6838	堍	3.300821816948263e-08
6839	坌	3.300701572071676e-08
6840	鲃	3.300641449633384e-08
6841	畬	3.300370898661064e-08
6842	祲	3.300130408907892e-08
6843	咺	3.300070286469598e-08
6844	琲	3.300070286469598e-08
6845	坫	3.200971815043047e-08
6846	蛑	3.200971815043047e-08
6847	嵝	3.20085157016646e-08
6848	胨	3.200791447728168e-08
6849	迕	3.200791447728168e-08
6850	飐	3.200731325289875e-08
6851	馘	3.200731325289875e-08
6852	浬	3.200731325289875e-08
6853	璮	3.200550957974995e-08
6854	钐	3.200400651879262e-08
6855	钆	3.200340529440969e-08
6856	惛	3.200220284564382e-08
6857	邲	3.200160162126089e-08
6858	躜	3.100941445822952e-08
6859	贶	3.100941445822952e-08
6860	钘	3.100941445822952e-08
6861	訚	3.100941445822952e-08
6862	玱	3.100941445822952e-08
6863	劂	3.100881323384659e-08
6864	靿	3.100881323384659e-08
6865	眵	3.100881323384659e-08
6866	埯	3.100821200946366e-08
6867	崒	3.100821200946366e-08
6868	斝	3.100460466316607e-08
6869	镴	3.100370282659167e-08
6870	碹	3.000911076602857e-08
6871	肭	3.000911076602857e-08
6872	晊	3.000911076602857e-08
6873	阼	3.000850954164563e-08
6874	螗	3.000850954164563e-08
6875	夼	3.00079083172627e-08
6876	艚	3.00079083172627e-08
6877	瘥	3.000730709287977e-08
6878	枨	3.000670586849684e-08
6879	钷	3.000610464411391e-08
6880	熇	3.000610464411391e-08
6881	蝻	3.000550341973098e-08
6882	荬	3.000550341973098e-08
6883	鹱	3.000550341973098e-08
6884	泐	3.000550341973098e-08
6885	锼	2.900880707382761e-08
6886	锾	2.900880707382761e-08
6887	摅	2.900820584944468e-08
6888	醵	2.900820584944468e-08
6889	酴	2.900820584944468e-08
6890	躔	2.900760462506175e-08
6891	蒨	2.900760462506175e-08
6892	媭	2.900640217629589e-08
6893	葙	2.900640217629589e-08
6894	噀	2.900580095191296e-08
6895	麀	2.900399727876416e-08
6896	扺	2.900309544218976e-08
6897	厍	2.800850338162666e-08
6898	鄹	2.800850338162666e-08
6899	陧	2.800850338162666e-08
6900	砘	2.800850338162666e-08
6901	镈	2.800850338162666e-08
6902	牻	2.800850338162666e-08
6903	鹴	2.800850338162666e-08
6904	奓	2.800790215724373e-08
6905	仉	2.80073009328608e-08
6906	齉	2.80073009328608e-08
6907	垲	2.80073009328608e-08
6908	琎	2.80073009328608e-08
6909	廙	2.800669970847787e-08
6910	澉	2.800669970847787e-08
6911	櫆	2.800669970847787e-08
6912	祏	2.800609848409493e-08
6913	甓	2.800549725971201e-08
6914	鲒	2.800549725971201e-08
6915	赪	2.800489603532907e-08
6916	倻	2.800369358656321e-08
6917	苠	2.800098807684002e-08
6918	煋	2.800098807684002e-08
6919	橥	2.700759846504278e-08
6920	鐾	2.700759846504278e-08
6921	阘	2.700759846504278e-08
6922	蹯	2.700699724065985e-08
6923	蜾	2.700639601627691e-08
6924	驵	2.700579479189399e-08
6925	崚	2.700579479189399e-08
6926	蓰	2.700519356751105e-08
6927	舣	2.700459234312812e-08
6928	骙	2.700459234312812e-08
6929	栴	2.700248805778786e-08
6930	拤	2.600789599722476e-08
6931	淠	2.600789599722476e-08
6932	莶	2.600729477284182e-08
6933	垞	2.600669354845889e-08
6934	锫	2.600669354845889e-08
6935	珵	2.600669354845889e-08
6936	鹯	2.600669354845889e-08
6937	汭	2.600549109969303e-08
6938	惔	2.60048898753101e-08
6939	臑	2.600158314120398e-08
6940	骉	2.600038069243811e-08
6941	箦	2.50075923050238e-08
6942	筘	2.50075923050238e-08
6943	厾	2.500699108064087e-08
6944	蹽	2.500699108064087e-08
6945	偓	2.500578863187501e-08
6946	踺	2.500518740749208e-08
6947	衒	2.500518740749208e-08
6948	珦	2.500458618310915e-08
6949	畯	2.500398495872622e-08
6950	瘕	2.500338373434328e-08
6951	癃	2.500278250996035e-08
6952	坉	2.500278250996035e-08
6953	屾	2.500007700023716e-08
6954	绠	2.400728861282285e-08
6955	糇	2.400728861282285e-08
6956	扆	2.400728861282285e-08
6957	犏	2.400728861282285e-08
6958	爚	2.400728861282285e-08
6959	骦	2.400728861282285e-08
6960	鹛	2.400668738843992e-08
6961	傺	2.400668738843992e-08
6962	帱	2.400548493967406e-08
6963	洑	2.400548493967406e-08
6964	衎	2.400548493967406e-08
6965	裈	2.400428249090819e-08
6966	鳓	2.400368126652526e-08
6967	鱽	2.400368126652526e-08
6968	泙	2.400368126652526e-08
6969	乸	2.400037453241914e-08
6970	咍	2.400037453241914e-08
6971	浉	2.400037453241914e-08
6972	礓	2.30069849206219e-08
6973	褟	2.30069849206219e-08
6974	锬	2.300638369623897e-08
6975	渰	2.300638369623897e-08
6976	掭	2.300578247185604e-08
6977	簃	2.300518124747311e-08
6978	玚	2.300458002309018e-08
6979	偁	2.300337757432431e-08
6980	鳘	2.300217512555845e-08
6981	鳀	2.300217512555845e-08
6982	鲕	2.300067206460112e-08
6983	鳑	2.300067206460112e-08
6984	窀	2.200668122842095e-08
6985	榍	2.200668122842095e-08
6986	棁	2.200668122842095e-08
6987	赆	2.200668122842095e-08
6988	葰	2.200668122842095e-08
6989	瘵	2.200547877965509e-08
6990	眊	2.200547877965509e-08
6991	葎	2.200487755527216e-08
6992	菼	2.200367510650629e-08
6993	麑	2.200247265774043e-08
6994	巇	2.20018714333575e-08
6995	哱	2.20018714333575e-08
6996	恝	2.100637753621999e-08
6997	捃	2.100637753621999e-08
6998	锿	2.100637753621999e-08
6999	桊	2.100637753621999e-08
7000	跞	2.100637753621999e-08
7001	轪	2.100637753621999e-08
7002	鹍	2.100577631183707e-08
7003	瘅	2.100577631183707e-08
7004	迮	2.100517508745413e-08
7005	禘	2.100517508745413e-08
7006	锎	2.10045738630712e-08
7007	窊	2.10045738630712e-08
7008	瀍	2.100397263868827e-08
7009	贳	2.100397263868827e-08
7010	柈	2.100337141430534e-08
7011	鲌	2.100216896553948e-08
7012	鼱	2.100066590458215e-08
7013	眢	2.000607384401904e-08
7014	锪	2.000607384401904e-08
7015	璱	2.000607384401904e-08
7016	垤	2.000547261963611e-08
7017	嶒	2.000547261963611e-08
7018	晅	2.000547261963611e-08
7019	亸	2.000487139525318e-08
7020	镃	2.000366894648732e-08
7021	僇	2.000306772210438e-08
7022	鲙	2.000246649772146e-08
7023	藠	2.000246649772146e-08
7024	憙	2.000186527333852e-08
7025	叚	2.000126404895559e-08
7026	冱	1.900577015181809e-08
7027	庳	1.900577015181809e-08
7028	眍	1.900577015181809e-08
7029	萆	1.900577015181809e-08
7030	铞	1.900577015181809e-08
7031	滍	1.900577015181809e-08
7032	饳	1.900577015181809e-08
7033	瑆	1.900577015181809e-08
7034	馉	1.900577015181809e-08
7035	浰	1.900577015181809e-08
7036	稙	1.900577015181809e-08
7037	钔	1.900516892743516e-08
7038	椠	1.900516892743516e-08
7039	靬	1.900516892743516e-08
7040	篚	1.900456770305223e-08
7041	燋	1.900456770305223e-08
7042	镦	1.90039664786693e-08
7043	酺	1.900276402990344e-08
7044	鬒	1.900276402990344e-08
7045	飔	1.90021628055205e-08
7046	棪	1.90021628055205e-08
7047	堌	1.90021628055205e-08
7048	宬	1.90021628055205e-08
7049	铏	1.90021628055205e-08
7050	洴	1.900156158113757e-08
7051	鲗	1.900156158113757e-08
7052	鳣	1.900096035675464e-08
7053	箨	1.800546645961714e-08
7054	阽	1.800546645961714e-08
7055	瘭	1.800546645961714e-08
7056	螬	1.800426401085128e-08
7057	栻	1.800426401085128e-08
7058	抃	1.800426401085128e-08
7059	朏	1.800426401085128e-08
7060	濩	1.800366278646834e-08
7061	掞	1.800366278646834e-08
7062	铼	1.800246033770248e-08
7063	棐	1.800246033770248e-08
7064	籥	1.800246033770248e-08
7065	渼	1.800246033770248e-08
7066	劄	1.800246033770248e-08
7067	骃	1.800185911331955e-08
7068	踦	1.800125788893662e-08
7069	鲺	1.800065666455369e-08
7070	橞	1.800065666455369e-08
7071	鲉	1.800065666455369e-08
7072	胩	1.700516276741619e-08
7073	垯	1.700516276741619e-08
7074	谫	1.700516276741619e-08
7075	耖	1.700516276741619e-08
7076	碃	1.700516276741619e-08
7077	溚	1.700516276741619e-08
7078	遆	1.700456154303326e-08
7079	葜	1.700396031865033e-08
7080	瞍	1.700335909426739e-08
7081	耰	1.700275786988446e-08
7082	铚	1.700275786988446e-08
7083	榅	1.70015554211186e-08
