# code	text	rank	freq_rank
fjkt	泛	1	1816
fjkz	氾	1	6580
fjl	藩	1	2803
fjl	蘩	1	4706
fjl	范	1	1162
fjl	蕃	1	3573
fjle	蘩	1	4706
fjlk	藩	1	2803
fjlk	范	1	1162
fjlt	蕃	1	3573
fjm	矾	1	5309
fjm	犯	1	1064
fjmo	矾	1	5309
fjmz	犯	1	1064
fjn	璠	1	4994
fjnt	璠	1	4994
fjo	凡	1	924
fjo	贩	1	2576
fjoi	凡	1	924
fjox	贩	1	2576
fjp	蹯	1	6782
fjpt	蹯	1	6782
fjq	畈	1	5761
fjq	饭	1	584
fjqx	畈	1	5761
fjqx	饭	1	584
fjr	帆	1	2312
fjr	幡	1	3814
fjro	帆	1	2312
fjrt	幡	1	3814
fjt	翻	1	809
fjt	番	1	1165
fjtp	翻	1	809
fjtp	番	1	1165
fjx	反	1	274
fjx	返	1	1782
fjxr	反	1	274
fjxr	返	1	1782
fjz	钒	1	6391
fjzo	钒	1	6391
fo	佛	1	700
foj	佛	1	700
fojt	佛	1	700
fu	富	1	940
fu	茀	1	4831
fu	氟	1	5559
fu	芙	1	2356
fu	芣	1	6862
fu	俯	1	2328
fu	韨	1	7335
fu	芾	1	5386
fu	妇	1	1060
fu	绂	1	5909
fu	负	1	807
fu	赋	1	2330
fu	釜	1	4081
fu	釜	1	4081
fu	釜	1	4081
fu	呋	1	6293
fu	垺	1	7527
fu	匐	1	4160
fu	郛	1	6034
fu	郛	1	6034
fu	郛	1	6034
fu	甫	1	2377
fu	蚨	1	5178
fu	服	1	350
fu	菔	1	6126
fu	茯	1	5086
fu	茯	1	5086
fu	茯	1	5086
fu	凫	1	5176
fu	凫	1	5176
fu	凫	1	5176
fu	榑	1	7258
fu	趺	1	5469
fu	罘	1	6001
fu	拊	1	5280
fu	馥	1	4243
fu	抚	1	1483
fu	浮	1	1358
fu	洑	1	6895
fu	蝠	1	2935
fu	稃	1	7263
fu	鄜	1	6701
fu	赙	1	6461
fu	阜	1	4185
fu	蝮	1	5283
fu	符	1	1624
fu	拂	1	2365
fu	扶	1	1392
fu	蜉	1	5581
fu	斧	1	2275
fu	斧	1	2275
fu	斧	1	2275
fu	覆	1	1965
fu	腐	1	2012
fu	夫	1	410
fu	黻	1	5582
fu	黻	1	5582
fu	黻	1	5582
fu	莩	1	6437
fu	孵	1	4192
fu	袱	1	3186
fu	缚	1	2670
fu	腑	1	3331
fu	黼	1	5334
fu	滏	1	6028
fu	傅	1	1344
fu	驸	1	4035
fu	辅	1	2343
fu	祓	1	6212
fu	咐	1	1814
fu	苻	1	4150
fu	脯	1	2989
fu	簠	1	7114
fu	麸	1	5644
fu	弗	1	2027
fu	怫	1	5534
fu	福	1	727
fu	幞	1	6170
fu	敷	1	2973
fu	府	1	745
fu	副	1	799
fu	肤	1	1632
fu	腹	1	1743
fu	伏	1	1308
fu	佛	1	700
fu	玞	1	7400
fu	宓	1	4179
fu	宓	1	4179
fu	宓	1	4179
fu	砆	1	7501
fu	附	1	1224
fu	涪	1	5059
fu	俘	1	2408
fu	绋	1	6409
fu	孚	1	4012
fu	讣	1	5330
fu	赴	1	2271
fu	桴	1	6159
fu	辐	1	4001
fu	父	1	417
fu	鲋	1	5999
fu	跗	1	5917
fu	付	1	887
fu	幅	1	1790
fu	艴	1	7674
fu	复	1	534
fua	麸	1	5644
fuah	麸	1	5644
fub	妇	1	1060
fub	孵	1	4192
fubb	妇	1	1060
fuby	孵	1	4192
fuc	蚨	1	5178
fuc	蝠	1	2935
fuc	蝮	1	5283
fuc	蜉	1	5581
fuc	黻	1	5582
fuc	黻	1	5582
fuc	黻	1	5582
fuc	黼	1	5334
fuce	蝮	1	5283
fucf	蝠	1	2935
fucf	黻	1	5582
fucf	黻	1	5582
fucf	黻	1	5582
fucf	黼	1	5334
fuch	蚨	1	5178
fucy	蜉	1	5581
fud	呋	1	6293
fud	咐	1	1814
fudh	呋	1	6293
fudj	咐	1	1814
fue	榑	1	7258
fue	桴	1	6159
fue	复	1	534
fuen	榑	1	7258
fueo	复	1	534
fuey	桴	1	6159
fuf	祓	1	6212
fuf	福	1	727
fuf	副	1	799
fufd	副	1	799
fuff	福	1	727
fufn	祓	1	6212
fug	韨	1	7335
fug	垺	1	7527
fugn	韨	1	7335
fugy	垺	1	7527
fuh	釜	1	4081
fuh	釜	1	4081
fuh	釜	1	4081
fuh	斧	1	2275
fuh	斧	1	2275
fuh	斧	1	2275
fuh	夫	1	410
fuh	怫	1	5534
fuh	父	1	417
fuhb	釜	1	4081
fuhb	釜	1	4081
fuhb	釜	1	4081
fuhb	斧	1	2275
fuhb	斧	1	2275
fuhb	斧	1	2275
fuhb	父	1	417
fuhf	夫	1	410
fuht	怫	1	5534
fui	绂	1	5909
fui	缚	1	2670
fui	绋	1	6409
fuin	绂	1	5909
fuin	缚	1	2670
fuit	绋	1	6409
fuj	俯	1	2328
fuj	傅	1	1344
fuj	伏	1	1308
fuj	佛	1	700
fuj	俘	1	2408
fuj	付	1	887
fujk	付	1	887
fujm	伏	1	1308
fujn	傅	1	1344
fujt	佛	1	700
fujx	俯	1	2328
fujy	俘	1	2408
fuk	浮	1	1358
fuk	洑	1	6895
fuk	滏	1	6028
fuk	涪	1	5059
fukh	滏	1	6028
fuki	涪	1	5059
fukj	洑	1	6895
fuky	浮	1	1358
ful	茀	1	4831
ful	芙	1	2356
ful	芣	1	6862
ful	芾	1	5386
ful	菔	1	6126
ful	茯	1	5086
ful	茯	1	5086
ful	茯	1	5086
ful	莩	1	6437
ful	苻	1	4150
fulc	芣	1	6862
fulf	芾	1	5386
fulh	芙	1	2356
fulj	茯	1	5086
fulj	茯	1	5086
fulj	茯	1	5086
fulj	苻	1	4150
fult	茀	1	4831
fulv	菔	1	6126
fuly	莩	1	6437
fum	砆	1	7501
fumh	砆	1	7501
fun	匐	1	4160
fun	甫	1	2377
fun	驸	1	4035
fun	敷	1	2973
fun	玞	1	7400
funf	匐	1	4160
funf	甫	1	2377
funh	玞	1	7400
funj	驸	1	4035
funl	敷	1	2973
fuo	赋	1	2330
fuo	赙	1	6461
fuof	赋	1	2330
fuon	赙	1	6461
fup	趺	1	5469
fup	赴	1	2271
fup	跗	1	5917
fuph	趺	1	5469
fupj	跗	1	5917
fupy	赴	1	2271
fur	符	1	1624
fur	簠	1	7114
fur	幞	1	6170
fur	幅	1	1790
furc	幞	1	6170
furf	幅	1	1790
furj	符	1	1624
furn	簠	1	7114
fus	讣	1	5330
fusy	讣	1	5330
fut	阜	1	4185
fut	袱	1	3186
fut	弗	1	2027
fut	附	1	1224
fut	艴	1	7674
futf	弗	1	2027
futj	袱	1	3186
futj	附	1	1224
futk	阜	1	4185
futx	艴	1	7674
fuu	拊	1	5280
fuu	抚	1	1483
fuu	拂	1	2365
fuu	扶	1	1392
fuud	抚	1	1483
fuuh	扶	1	1392
fuuj	拊	1	5280
fuut	拂	1	2365
fuv	氟	1	5559
fuv	服	1	350
fuv	覆	1	1965
fuv	腑	1	3331
fuv	脯	1	2989
fuv	肤	1	1632
fuv	腹	1	1743
fuve	腹	1	1743
fuvh	肤	1	1632
fuvn	脯	1	2989
fuvt	氟	1	5559
fuvw	覆	1	1965
fuvx	腑	1	3331
fuvz	服	1	350
fuw	富	1	940
fuw	宓	1	4179
fuw	宓	1	4179
fuw	宓	1	4179
fuw	鲋	1	5999
fuwf	富	1	940
fuwh	宓	1	4179
fuwh	宓	1	4179
fuwh	宓	1	4179
fuwj	鲋	1	5999
fux	负	1	807
fux	凫	1	5176
fux	凫	1	5176
fux	凫	1	5176
fux	馥	1	4243
fux	稃	1	7263
fux	鄜	1	6701
fux	腐	1	2012
fux	府	1	745
fuxj	腐	1	2012
fuxj	府	1	745
fuxo	负	1	807
fuxo	凫	1	5176
fuxo	凫	1	5176
fuxo	凫	1	5176
fuxo	馥	1	4243
fuxt	鄜	1	6701
fuxy	稃	1	7263
fuy	郛	1	6034
fuy	郛	1	6034
fuy	郛	1	6034
fuy	罘	1	6001
fuy	辅	1	2343
fuy	孚	1	4012
fuy	辐	1	4001
fuyc	罘	1	6001
fuyf	辐	1	4001
fuyh	郛	1	6034
fuyh	郛	1	6034
fuyh	郛	1	6034
fuyh	孚	1	4012
fuyn	辅	1	2343
fz	剕	1	7249
fz	腓	1	4776
fz	沸	1	2456
fz	啡	1	1983
fz	芾	1	5386
fz	吠	1	3930
fz	肺	1	2522
fz	朏	1	6964
fz	斐	1	3250
fz	废	1	1468
fz	鲱	1	6012
fz	扉	1	3537
fz	棐	1	7129
fz	绯	1	2902
fz	匪	1	2007
fz	狒	1	4692
fz	榧	1	5976
fz	淝	1	5216
fz	悱	1	4985
fz	菲	1	1070
fz	痱	1	5596
fz	飞	1	212
fz	肥	1	1820
fz	非	1	281
fz	镄	1	7137
fz	蜚	1	4455
fz	费	1	738
fz	妃	1	1810
fz	翡	1	3515
fz	霏	1	3407
fz	篚	1	6947
fz	诽	1	4257
fza	痱	1	5596
fzar	痱	1	5596
fzb	妃	1	1810
fzbv	妃	1	1810
fzc	飞	1	212
fzcf	飞	1	212
fzd	啡	1	1983
fzd	吠	1	3930
fzdm	吠	1	3930
fzdr	啡	1	1983
fze	榧	1	5976
fzen	榧	1	5976
fzh	悱	1	4985
fzhr	悱	1	4985
fzi	绯	1	2902
fzir	绯	1	2902
fzk	沸	1	2456
fzk	淝	1	5216
fzkt	沸	1	2456
fzkv	淝	1	5216
fzl	芾	1	5386
fzl	菲	1	1070
fzlf	芾	1	5386
fzlr	菲	1	1070
fzm	扉	1	3537
fzm	狒	1	4692
fzmr	扉	1	3537
fzmt	狒	1	4692
fzn	匪	1	2007
fznr	匪	1	2007
fzr	剕	1	7249
fzr	斐	1	3250
fzr	棐	1	7129
fzr	非	1	281
fzr	蜚	1	4455
fzr	翡	1	3515
fzr	篚	1	6947
fzrc	蜚	1	4455
fzre	棐	1	7129
fzrf	非	1	281
fzrn	篚	1	6947
fzrp	剕	1	7249
fzrv	斐	1	3250
fzrz	翡	1	3515
fzs	诽	1	4257
fzsr	诽	1	4257
fzt	费	1	738
fzt	霏	1	3407
fzto	费	1	738
fztr	霏	1	3407
fzv	腓	1	4776
fzv	肺	1	2522
fzv	朏	1	6964
fzv	肥	1	1820
fzvf	肺	1	2522
fzvm	肥	1	1820
fzvr	腓	1	4776
fzvs	朏	1	6964
fzw	鲱	1	6012
fzwr	鲱	1	6012
fzx	废	1	1468
fzxs	废	1	1468
fzz	镄	1	7137
fzzt	镄	1	7137
g	个	1	11
ga	嘎	1	2634
ga	轧	1	4109
ga	戛	1	4283
ga	伽	1	3102
ga	尕	1	4746
ga	钆	1	7048
ga	尜	1	6052
ga	尬	1	1850
ga	旮	1	4406
ga	噶	1	4022
ga	咖	1	1973
gad	嘎	1	2634
gad	噶	1	4022
gad	咖	1	1973
gadf	嘎	1	2634
gadl	噶	1	4022
gads	咖	1	1973
gaf	戛	1	4283
gafo	戛	1	4283
gaj	伽	1	3102
gajs	伽	1	3102
gak	旮	1	4406
gako	旮	1	4406
gao	尬	1	1850
gaoj	尬	1	1850
gav	尕	1	4746
gavy	尕	1	4746
gay	轧	1	4109
gay	尜	1	6052
gaya	轧	1	4109
gaym	尜	1	6052
gaz	钆	1	7048
gaza	钆	1	7048
gb	彀	1	5288
gb	雊	1	7309
gb	佝	1	4471
gb	觏	1	6623
gb	勾	1	1725
gb	沟	1	1930
gb	钩	1	2631
gb	耇	1	7471
gb	够	1	466
gb	枸	1	5093
gb	枸	1	5093
gb	诟	1	5125
gb	句	1	1062
gb	笱	1	6474
gb	篝	1	3644
gb	姤	1	6719
gb	狗	1	1017
gb	岣	1	6636
gb	缑	1	5971
gb	苟	1	2851
gb	垢	1	3602
gb	购	1	1806
gb	媾	1	4741
gb	遘	1	6279
gb	构	1	1450
gb	鞲	1	6458
gbb	姤	1	6719
gbb	媾	1	4741
gbbq	媾	1	4741
gbbx	姤	1	6719
gbe	枸	1	5093
gbe	枸	1	5093
gbe	构	1	1450
gbeg	枸	1	5093
gbeg	枸	1	5093
gben	构	1	1450
gbg	彀	1	5288
gbg	雊	1	7309
gbg	够	1	466
gbg	句	1	1062
gbg	垢	1	3602
gbgj	句	1	1062
gbgl	够	1	466
gbgu	雊	1	7309
gbgw	彀	1	5288
gbgx	垢	1	3602
gbi	缑	1	5971
gbij	缑	1	5971
gbj	佝	1	4471
gbjg	佝	1	4471
gbk	沟	1	1930
gbkn	沟	1	1930
gbl	苟	1	2851
gblg	苟	1	2851
gbm	狗	1	1017
gbmg	狗	1	1017
gbn	勾	1	1725
gbnk	勾	1	1725
gbo	购	1	1806
gbon	购	1	1806
gbq	觏	1	6623
gbq	耇	1	7471
gbq	遘	1	6279
gbqf	觏	1	6623
gbqf	遘	1	6279
gbqg	耇	1	7471
gbr	笱	1	6474
gbr	篝	1	3644
gbrg	笱	1	6474
gbrq	篝	1	3644
gbs	诟	1	5125
gbsx	诟	1	5125
gbt	鞲	1	6458
gbtq	鞲	1	6458
gbv	岣	1	6636
gbvg	岣	1	6636
gbz	钩	1	2631
gbzn	钩	1	2631
gd	犷	1	4209
gd	胱	1	4906
gd	咣	1	3590
gd	广	1	841
gd	光	1	157
gd	洸	1	6987
gd	桄	1	6502
gd	逛	1	2062
gd	珖	1	7308
gdd	咣	1	3590
gddm	咣	1	3590
gde	桄	1	6502
gdem	桄	1	6502
gdk	洸	1	6987
gdkm	洸	1	6987
gdm	犷	1	4209
gdm	光	1	157
gdm	逛	1	2062
gdmg	光	1	157
gdmn	逛	1	2062
gdmx	犷	1	4209
gdn	珖	1	7308
gdnm	珖	1	7308
gdv	胱	1	4906
gdvm	胱	1	4906
gdx	广	1	841
gdxg	广	1	841
ge	歌	1	905
ge	革	1	1322
ge	袼	1	6145
ge	铬	1	5277
ge	咯	1	5050
ge	格	1	498
ge	搁	1	2538
ge	舸	1	5753
ge	葛	1	1691
ge	滆	1	7541
ge	蛤	1	3558
ge	各	1	430
ge	疙	1	3138
ge	圪	1	5641
ge	哿	1	6186
ge	膈	1	5760
ge	虼	1	5808
ge	饹	1	6691
ge	鬲	1	5638
ge	塥	1	7361
ge	戈	1	2065
ge	硌	1	4961
ge	个	1	11
ge	胳	1	1975
ge	嗝	1	4052
ge	盖	1	1148
ge	哥	1	292
ge	镉	1	6276
ge	隔	1	1374
ge	阁	1	1656
ge	割	1	1952
ge	鸽	1	3082
ge	合	1	322
ge	骼	1	3748
ge	仡	1	6545
gea	疙	1	3138
gea	阁	1	1656
geae	疙	1	3138
geas	阁	1	1656
gec	蛤	1	3558
gec	虼	1	5808
gece	虼	1	5808
gecj	蛤	1	3558
ged	咯	1	5050
ged	嗝	1	4052
gedn	嗝	1	4052
geds	咯	1	5050
gee	格	1	498
gees	格	1	498
gef	骼	1	3748
gefs	骼	1	3748
geg	圪	1	5641
geg	塥	1	7361
geg	盖	1	1148
gega	盖	1	1148
gege	圪	1	5641
gegn	塥	1	7361
gei	舸	1	5753
geiz	舸	1	5753
gej	个	1	11
gej	鸽	1	3082
gej	合	1	322
gej	仡	1	6545
gejd	鸽	1	3082
gejd	合	1	322
geje	仡	1	6545
gejg	个	1	11
gek	滆	1	7541
gekn	滆	1	7541
gel	葛	1	1691
gelo	葛	1	1691
gem	硌	1	4961
gems	硌	1	4961
gen	鬲	1	5638
geng	鬲	1	5638
gep	戈	1	2065
gepg	戈	1	2065
geq	饹	1	6691
geqs	饹	1	6691
ges	各	1	430
ges	哿	1	6186
gesd	哿	1	6186
gesg	各	1	430
get	革	1	1322
get	袼	1	6145
get	隔	1	1374
getg	革	1	1322
getn	隔	1	1374
gets	袼	1	6145
geu	搁	1	2538
geua	搁	1	2538
gev	膈	1	5760
gev	胳	1	1975
gevn	膈	1	5760
gevs	胳	1	1975
gew	割	1	1952
gewa	割	1	1952
gez	歌	1	905
gez	铬	1	5277
gez	哥	1	292
gez	镉	1	6276
gezn	镉	1	6276
gezs	铬	1	5277
gezz	歌	1	905
gezz	哥	1	292
gf	茛	1	5528
gf	艮	1	4334
gf	哏	1	5493
gf	亘	1	3872
gf	跟	1	218
gf	根	1	412
gfd	哏	1	5493
gfdi	哏	1	5493
gfe	根	1	412
gfei	根	1	412
gff	亘	1	3872
gffo	亘	1	3872
gfi	艮	1	4334
gfig	艮	1	4334
gfl	茛	1	5528
gfli	茛	1	5528
gfp	跟	1	218
gfpi	跟	1	218
gg	梗	1	3739
gg	耿	1	2243
gg	哽	1	2940
gg	赓	1	4428
gg	埂	1	4619
gg	更	1	196
gg	庚	1	3672
gg	羹	1	3561
gg	绠	1	6777
gg	鲠	1	5425
gg	颈	1	2314
gg	暅	1	7572
gg	鹒	1	7666
gg	鹒	1	7666
gg	鹒	1	7666
gg	浭	1	7306
gg	耕	1	2944
gga	耕	1	2944
ggaq	耕	1	2944
ggd	哽	1	2940
ggdf	哽	1	2940
gge	梗	1	3739
ggef	梗	1	3739
ggf	更	1	196
ggfo	更	1	196
ggg	埂	1	4619
ggg	羹	1	3561
gggc	羹	1	3561
gggf	埂	1	4619
ggi	绠	1	6777
ggif	绠	1	6777
ggk	浭	1	7306
ggkf	浭	1	7306
ggo	暅	1	7572
ggoh	暅	1	7572
ggq	耿	1	2243
ggqc	耿	1	2243
ggr	颈	1	2314
ggru	颈	1	2314
ggw	鲠	1	5425
ggwf	鲠	1	5425
ggx	赓	1	4428
ggx	庚	1	3672
ggx	鹒	1	7666
ggx	鹒	1	7666
ggx	鹒	1	7666
ggxb	赓	1	4428
ggxb	庚	1	3672
ggxb	鹒	1	7666
ggxb	鹒	1	7666
ggxb	鹒	1	7666
gh	岗	1	2270
gh	港	1	1558
gh	筻	1	7251
gh	冮	1	7347
gh	肛	1	4644
gh	戆	1	7626
gh	扛	1	2835
gh	刚	1	216
gh	杠	1	3419
gh	矼	1	7433
gh	钢	1	1661
gh	堽	1	7562
gh	罡	1	3093
gh	缸	1	2812
gh	纲	1	2832
gh	冈	1	2761
gha	缸	1	2812
ghau	缸	1	2812
ghe	杠	1	3419
gheu	杠	1	3419
ghg	堽	1	7562
ghgy	堽	1	7562
ghi	纲	1	2832
ghim	纲	1	2832
ghk	港	1	1558
ghkl	港	1	1558
ghm	刚	1	216
ghm	矼	1	7433
ghm	冈	1	2761
ghmb	刚	1	216
ghmb	冈	1	2761
ghmu	矼	1	7433
ghr	筻	1	7251
ghrf	筻	1	7251
ghu	扛	1	2835
ghuu	扛	1	2835
ghv	岗	1	2270
ghv	肛	1	4644
ghvm	岗	1	2270
ghvu	肛	1	4644
ghw	冮	1	7347
ghwu	冮	1	7347
ghx	戆	1	7626
ghxn	戆	1	7626
ghy	罡	1	3093
ghyf	罡	1	3093
ghz	钢	1	1661
ghzm	钢	1	1661
gj	酐	1	6649
gj	尴	1	1851
gj	感	1	139
gj	擀	1	4838
gj	柑	1	4805
gj	坩	1	5821
gj	疳	1	6499
gj	赣	1	4055
gj	甘	1	1445
gj	苷	1	5945
gj	肝	1	2684
gj	旰	1	6013
gj	泔	1	5448
gj	澉	1	6797
gj	杆	1	2151
gj	敢	1	462
gj	矸	1	5575
gj	鳡	1	7485
gj	绀	1	5862
gj	虷	1	7435
gj	玕	1	5161
gj	淦	1	5422
gj	竿	1	3239
gj	秆	1	4780
gj	干	1	287
gj	橄	1	3944
gj	赶	1	592
gja	疳	1	6499
gja	敢	1	462
gjaq	敢	1	462
gjaz	疳	1	6499
gjc	虷	1	7435
gjce	虷	1	7435
gje	柑	1	4805
gje	杆	1	2151
gje	干	1	287
gje	橄	1	3944
gjea	橄	1	3944
gjee	杆	1	2151
gjeg	干	1	287
gjez	柑	1	4805
gjg	坩	1	5821
gjgz	坩	1	5821
gji	绀	1	5862
gjiz	绀	1	5862
gjk	泔	1	5448
gjk	澉	1	6797
gjk	淦	1	5422
gjka	澉	1	6797
gjkz	泔	1	5448
gjkz	淦	1	5422
gjl	苷	1	5945
gjlz	苷	1	5945
gjm	矸	1	5575
gjme	矸	1	5575
gjn	感	1	139
gjn	玕	1	5161
gjne	玕	1	5161
gjnf	感	1	139
gjo	尴	1	1851
gjo	旰	1	6013
gjoe	旰	1	6013
gjop	尴	1	1851
gjp	赶	1	592
gjpe	赶	1	592
gjr	竿	1	3239
gjre	竿	1	3239
gju	擀	1	4838
gjun	擀	1	4838
gjv	肝	1	2684
gjve	肝	1	2684
gjw	鳡	1	7485
gjwn	鳡	1	7485
gjx	赣	1	4055
gjx	秆	1	4780
gjxe	秆	1	4780
gjxn	赣	1	4055
gjy	酐	1	6649
gjye	酐	1	6649
gjz	甘	1	1445
gjzg	甘	1	1445
gk	皋	1	3941
gk	镐	1	3996
gk	膏	1	2997
gk	筶	1	7426
gk	槁	1	4770
gk	藁	1	6224
gk	篙	1	4750
gk	锆	1	5347
gk	稿	1	2184
gk	糕	1	2169
gk	羔	1	3670
gk	告	1	336
gk	睾	1	4479
gk	搞	1	969
gk	诰	1	4760
gk	槔	1	6562
gk	郜	1	5679
gk	缟	1	5300
gk	杲	1	4887
gk	高	1	137
gke	槁	1	4770
gke	槔	1	6562
gkeg	槁	1	4770
gkeu	槔	1	6562
gkg	膏	1	2997
gkg	羔	1	3670
gkg	高	1	137
gkgc	羔	1	3670
gkgg	高	1	137
gkgv	膏	1	2997
gki	缟	1	5300
gkig	缟	1	5300
gkl	藁	1	6224
gklg	藁	1	6224
gko	杲	1	4887
gkoe	杲	1	4887
gkp	糕	1	2169
gkpg	糕	1	2169
gkq	告	1	336
gkq	郜	1	5679
gkqd	告	1	336
gkqd	郜	1	5679
gkr	筶	1	7426
gkr	篙	1	4750
gkrg	篙	1	4750
gkrq	筶	1	7426
gks	诰	1	4760
gksq	诰	1	4760
gkt	睾	1	4479
gkty	睾	1	4479
gku	皋	1	3941
gku	搞	1	969
gkug	搞	1	969
gkum	皋	1	3941
gkx	稿	1	2184
gkxg	稿	1	2184
gkz	镐	1	3996
gkz	锆	1	5347
gkzg	镐	1	3996
gkzq	锆	1	5347
gl	溉	1	4623
gl	改	1	672
gl	垓	1	5303
gl	丐	1	2384
gl	陔	1	6095
gl	钙	1	4393
gl	该	1	247
gl	戤	1	7174
gl	盖	1	1148
gl	荄	1	7569
gl	概	1	1152
gl	赅	1	5134
gle	概	1	1152
glei	概	1	1152
glf	丐	1	2384
glfy	丐	1	2384
glg	垓	1	5303
glg	盖	1	1148
glga	盖	1	1148
glgk	垓	1	5303
glk	溉	1	4623
glki	溉	1	4623
gll	荄	1	7569
gllk	荄	1	7569
glo	赅	1	5134
glok	赅	1	5134
gls	该	1	247
glsk	该	1	247
glt	陔	1	6095
gltk	陔	1	6095
glv	改	1	672
glv	戤	1	7174
glvh	改	1	672
glvr	戤	1	7174
glz	钙	1	4393
glzf	钙	1	4393
go	郭	1	1500
go	虢	1	5186
go	涡	1	2921
go	聒	1	4550
go	掴	1	4705
go	帼	1	4572
go	椁	1	4924
go	腘	1	6734
go	过	1	37
go	裹	1	2035
go	果	1	160
go	崞	1	6310
go	国	1	106
go	埚	1	5712
go	馃	1	6970
go	粿	1	6825
go	馘	1	6770
go	蜾	1	6837
go	蝈	1	4130
go	锅	1	1969
go	呙	1	6226
goc	蜾	1	6837
goc	蝈	1	4130
gocq	蜾	1	6837
gocr	蝈	1	4130
god	呙	1	6226
godm	呙	1	6226
goe	椁	1	4924
goeg	椁	1	4924
gog	郭	1	1500
gog	埚	1	5712
gogd	埚	1	5712
gogh	郭	1	1500
goh	馘	1	6770
goho	馘	1	6770
gok	涡	1	2921
gok	过	1	37
gokd	涡	1	2921
goku	过	1	37
gop	粿	1	6825
gopq	粿	1	6825
goq	聒	1	4550
goq	果	1	160
goq	馃	1	6970
goqa	聒	1	4550
goqe	果	1	160
goqq	馃	1	6970
gor	帼	1	4572
gor	国	1	106
gorn	国	1	106
gorr	帼	1	4572
got	裹	1	2035
gotq	裹	1	2035
gou	掴	1	4705
gour	掴	1	4705
gov	腘	1	6734
gov	崞	1	6310
govg	崞	1	6310
govr	腘	1	6734
goy	虢	1	5186
goyk	虢	1	5186
goz	锅	1	1969
gozd	锅	1	1969
gp	绲	1	6274
gp	滚	1	1236
gp	辊	1	6200
gp	鲧	1	5319
gp	棍	1	2029
gp	衮	1	3397
gp	磙	1	5982
gpe	棍	1	2029
gpeo	棍	1	2029
gpi	绲	1	6274
gpio	绲	1	6274
gpk	滚	1	1236
gpkt	滚	1	1236
gpm	磙	1	5982
gpmt	磙	1	5982
gpt	衮	1	3397
gpth	衮	1	3397
gpw	鲧	1	5319
gpwt	鲧	1	5319
gpy	辊	1	6200
gpyo	辊	1	6200
gr	盥	1	4696
gr	观	1	589
gr	倌	1	4221
gr	罐	1	2646
gr	灌	1	2094
gr	琯	1	6722
gr	祼	1	5830
gr	蒄	1	7293
gr	爟	1	7473
gr	莞	1	3633
gr	鹳	1	5355
gr	官	1	471
gr	毌	1	6763
gr	馆	1	1127
gr	掼	1	4867
gr	鳏	1	5325
gr	冠	1	1942
gr	关	1	199
gr	管	1	363
gr	惯	1	1188
gr	纶	1	3945
gr	涫	1	5233
gr	筦	1	7090
gr	瓘	1	5621
gr	棺	1	2681
gr	贯	1	1960
gra	罐	1	2646
gral	罐	1	2646
grc	爟	1	7473
grcl	爟	1	7473
gre	棺	1	2681
grew	棺	1	2681
grf	祼	1	5830
grfq	祼	1	5830
grh	关	1	199
grh	惯	1	1188
grhk	惯	1	1188
grhm	关	1	199
gri	纶	1	3945
grij	纶	1	3945
grj	倌	1	4221
grjw	倌	1	4221
grk	灌	1	2094
grk	毌	1	6763
grk	涫	1	5233
grk	贯	1	1960
grkl	灌	1	2094
grko	贯	1	1960
grku	毌	1	6763
grkw	涫	1	5233
grl	蒄	1	7293
grl	莞	1	3633
grl	鹳	1	5355
grld	鹳	1	5355
grlw	蒄	1	7293
grlw	莞	1	3633
grn	琯	1	6722
grn	瓘	1	5621
grnl	瓘	1	5621
grnw	琯	1	6722
grp	盥	1	4696
grpk	盥	1	4696
grq	馆	1	1127
grqw	馆	1	1127
grr	观	1	589
grr	管	1	363
grr	筦	1	7090
grre	观	1	589
grrw	管	1	363
grrw	筦	1	7090
gru	掼	1	4867
gruk	掼	1	4867
grw	官	1	471
grw	鳏	1	5325
grw	冠	1	1942
grwk	官	1	471
grwm	冠	1	1942
grwy	鳏	1	5325
gs	贡	1	2332
gs	宫	1	759
gs	恭	1	1579
gs	龚	1	2976
gs	珙	1	5123
gs	蚣	1	4073
gs	弓	1	1619
gs	拱	1	2435
gs	躬	1	2424
gs	巩	1	3277
gs	巩	1	3277
gs	巩	1	3277
gs	汞	1	4966
gs	公	1	165
gs	觥	1	4824
gs	供	1	1288
gs	工	1	275
gs	功	1	379
gs	攻	1	529
gs	共	1	806
gs	肱	1	5003
gsb	弓	1	1619
gsbg	弓	1	1619
gsc	蚣	1	4073
gsch	蚣	1	4073
gsh	公	1	165
gshk	公	1	165
gsj	供	1	1288
gsjl	供	1	1288
gsl	恭	1	1579
gsl	共	1	806
gslh	恭	1	1579
gslh	共	1	806
gsn	珙	1	5123
gsnl	珙	1	5123
gst	龚	1	2976
gstl	龚	1	2976
gsu	贡	1	2332
gsu	拱	1	2435
gsu	巩	1	3277
gsu	巩	1	3277
gsu	巩	1	3277
gsu	汞	1	4966
gsu	工	1	275
gsu	功	1	379
gsu	攻	1	529
gsug	工	1	275
gsuh	攻	1	529
gsuk	汞	1	4966
gsul	拱	1	2435
gsuo	贡	1	2332
gsuo	巩	1	3277
gsuo	巩	1	3277
gsuo	巩	1	3277
gsus	功	1	379
gsv	肱	1	5003
gsvn	肱	1	5003
gsw	宫	1	759
gswd	宫	1	759
gsx	觥	1	4824
gsxt	觥	1	4824
gsz	躬	1	2424
gszb	躬	1	2424
gu	梏	1	4879
gu	固	1	1429
gu	轱	1	4835
